badge,badge_type,is_finish,media_id,index_show,follow,play,pub_real_time,pub_date,renewal_time,score,season_id,title,tags,count
,,1,110,全13话,20.2万追番,431.4万次播放,1397059200,1397059200,1410443318,9.7分,110,犬神同学和猫山同学,日常 泡面 治愈,0
,,1,2681,全6话,20.2万追番,734.3万次播放,1333382400,1333382400,1341940583,9.7分,2681,男子高中生的日常 SP,搞笑 校园 日常,0
,,1,5514,全12话,20.3万追番,417.7万次播放,1475337600,1475337600,1481997600,8.5分,5514,ViVid Strike!,战斗 魔法,0
,,1,3477,全1话,20.3万追番,231.7万次播放,1437753600,1437753600,1458627925,9.2分,3477,魔法少女☆伊莉雅 2WEI! OVA,少女 战斗 奇幻,0
,,1,27059477,全27话,20.6万追番,171万次播放,1175356800,1175356800,1554780235,9.8分,27014,天元突破红莲螺岩,原创 热血 科幻 励志,0
会员专享,0,1,5482,全1话,20.4万追番,226.1万次播放,1472832000,1472832000,1472907609,9.6分,5482,女神异闻录5 -THE DAY BREAKERS-,热血 科幻 奇幻 校园,0
,,1,3433,全12话,20.6万追番,109.8万次播放,1309622400,1309622400,1458008014,9.6分,3433,异国迷宫的十字路口,萌系 日常 治愈,0
,,1,5543,全12话,20.4万追番,524.5万次播放,1475424000,1475424000,1482768010,9.3分,5543,学园Handsome,搞笑 校园 游戏改 泡面,0
,,1,91972,全1话,20.4万追番,1079.3万次播放,1487952000,1487952000,1526542800,9.3分,24255,剧场版总集篇 OVERLORD 不死者之王,奇幻 战斗 魔法,0
会员专享,0,1,28221545,全11话,20.6万追番,258.4万次播放,1397059200,1397059200,1562323591,9.8分,192,乒乓,漫画改 校园 运动 热血,0
,,1,2894,全12话,20.3万追番,865.7万次播放,1445616000,1445616000,1455593808,9.4分,2894,RWBY 第三季,热血 奇幻 战斗,0
会员专享,0,1,1090,全1话,20.6万追番,212.8万次播放,1309536000,1309536000,1500452572,8.6分,1090,钢之炼金术师 叹息之丘的圣星,时泪 奇幻 战斗 热血,0
,,1,27342606,全11话,20.6万追番,127.6万次播放,1309968000,1309968000,1554890376,9.6分,4479,未来都市No.6,小说改 科幻,0
会员专享,0,1,122632,全1话,18.7万追番,93万次播放,1533744000,1533744000,1533744002,9.8分,24702,请问您今天要来点兔子吗？？～Dear My Sister～,萌系 日常 治愈 萝莉,0
,,1,139672,全24话,18.5万追番,706.8万次播放,1538668800,1538668800,1553872752,9.2分,25730,火之丸相扑,热血 漫画改 运动,0
会员专享,0,1,1066,全4话,18.7万追番,124.7万次播放,1264521600,1264521600,1320322740,9.7分,1066,DARKER THAN BLACK -黑之契约者- 外传,奇幻 科幻 战斗 热血,0
,,1,253,全12话,18.7万追番,397.6万次播放,1389369600,1389369600,1396174371,9.0分,253,世界征服 谋略之星,萌系 科幻,0
,,1,1420,全26话,18.6万追番,114.2万次播放,1104854400,1104854400,1527404100,9.0分,1420,魔法老师涅吉! 第一季,萌系 日常 魔法,0
,,1,1193,全25话,18.7万追番,587万次播放,1223136000,1223136000,1298767390,9.7分,1193,机动战士高达00 第二季,科幻 热血 机战,0
,,1,10272,全2话,18.7万追番,293万次播放,869241600,869241600,1507100400,9.6分,1630,EVA 新世纪福音战士剧场版：Air / 真心为你,科幻 机战 战斗,0
,,1,3860,全1话,18.6万追番,235.1万次播放,963590400,963590400,1461728700,9.7分,3860,魔卡少女樱 被封印的卡片,魔法,0
,,1,10212,全7话,18.9万追番,542万次播放,1395158400,1395158400,1512800160,9.6分,21682,中二病也要谈恋爱！恋 SP,小说改 恋爱 校园,0
,,1,117372,全12话,19万追番,252.1万次播放,1532275200,1532275200,1539540300,,24629,進擊的巨人 第三季（僅限台灣地區）,热血 漫画改 奇幻 战斗,0
,,1,22959248,全24话,18.8万追番,87.4万次播放,1010419200,1010419200,1280375700,9.5分,2015,全金属狂潮,热血 科幻 小说改 机战,0
,,1,3553,全1话,18.9万追番,326.2万次播放,1358265600,1358265600,1460277736,9.5分,3553,幻想嘉年华 Special Season,奇幻 日常,0
会员专享,0,1,28222724,全12话,18.9万追番,333.6万次播放,1569513600,1569513600,1576238400,9.8分,28616,银河英雄传说：全新命题  星乱,小说改 科幻 架空 声控,0
,,1,3784,全4话,19.1万追番,332.2万次播放,1232640000,1232640000,1461046980,9.0分,3784,魔法禁书目录 炭,萌系 搞笑,0
,,1,3490,全1话,19.2万追番,310.2万次播放,1374336000,1374336000,1458731219,9.5分,3490,问题儿童都来自异世界？ OVA 温泉漫游记,奇幻 战斗 架空 穿越,0
会员专享,0,1,5268038,全12话,19.2万追番,319.5万次播放,1546876800,1546876800,1553608800,7.2分,26350,环战公主 CIRCLET PRINCESS,社团 战斗 游戏改,0
,,1,5552,全12话,19.5万追番,490.4万次播放,1475510400,1475510400,1482852609,8.7分,5552,神装少女小缠,魔法 神魔 原创,0
,,1,25826974,全12话,19.5万追番,72.8万次播放,1554480000,1554480000,1561141500,9.5分,26953,滿腦都是○○的我沒辦法談戀愛（僅限台灣地區）,漫画改 搞笑 恋爱,0
,,1,78372,全12话,19.3万追番,341.7万次播放,1523203200,1523203200,1530470399,9.5分,23851,琴之森,音乐 治愈 励志 漫画改,0
会员专享,0,1,4762002,全13话,19.5万追番,520.8万次播放,1546444800,1546444800,1553787000,9.7分,26305,BanG Dream! 第二季,音乐 社团 少女 声控,0
,,1,131112,全13话,19.6万追番,244.4万次播放,1372694400,1372694400,1536230273,9.5分,4391,兄弟战争,小说改 乙女,0
,,1,516,全13话,19.1万追番,176.1万次播放,1372867200,1372867200,1435124960,9.6分,516,跟班×服务,萌系 搞笑 日常 声控,0
,,1,2684,全25话,19.6万追番,225.7万次播放,1309968000,1309968000,1421725106,9.8分,2684,偶像大师,校园 音乐 催泪 偶像,0
,,1,2719,全12话,19.1万追番,356.7万次播放,1443628800,1443628800,1450413299,7.1分,2719,枪与假面舞会,奇幻 战斗,0
,,1,5239,全1话,19.5万追番,219.7万次播放,1449244800,1449244800,1468980692,9.7分,5239,剧场版「High☆Speed! -Free! Starting Days-」,校园 运动,0
,,1,4720,全1话,17.9万追番,125.5万次播放,1126627200,1126627200,1465788240,9.8分,4720,最终幻想VII：降临之子,科幻 战斗 架空,0
,,1,2590,全13话,17.9万追番,400.5万次播放,1435852800,1435852800,1458790150,9.5分,2590,若叶女孩,萌系 日常 校园 治愈,0
,,1,4677,全12话,17.9万追番,171万次播放,1254758400,1254758400,1484633657,5.8分,4677,11eyes,,0
,,1,5914,全12话,18.1万追番,559万次播放,1483632000,1483632000,1491358129,9.6分,5914,幼女战记 短篇,泡面 架空,0
会员专享,0,1,28220469,全26话,17.9万追番,165万次播放,1223049600,1223049600,1556170691,9.6分,4751,地狱少女 三鼎,原创 奇幻 神魔,0
,,1,1563,全13话,17.9万追番,618.2万次播放,1428076800,1428076800,1435422600,9.4分,1563,歌之☆王子殿下 真爱REVOLUTIONS,音乐 声控 乙女 偶像,0
,,1,5118,全13话,18万追番,700.9万次播放,1223222400,1223222400,1467794651,9.2分,5118,吸血鬼骑士 Guilty,恋爱 乙女 少女,0
,,1,2804,全1话,18.2万追番,100万次播放,1352476800,1352476800,1444224905,8.6分,2804,被狙击的学园,催泪 奇幻 校园 日常,0
会员专享,0,1,5037,全12话,18.1万追番,197.8万次播放,1467734400,1467734400,1474392910,,5037,红伤骑士X,乙女 科幻 声控,0
会员专享,0,1,28221392,全25话,18.3万追番,419.5万次播放,1562428800,1562428800,1577023200,8.7分,27997,偶像梦幻祭,游戏改 音乐 偶像 声控,0
,,1,102152,全13话,18.2万追番,224.3万次播放,1530547200,1530547200,1537815300,9.7分,24605,前进吧！登山少女 第三季,萌系 社团 日常 漫画改,0
,,1,445,全13话,18.2万追番,222.4万次播放,1365264000,1365264000,1449820332,9.4分,445,翠星之加尔刚蒂亚,奇幻 科幻 机战 原创,0
,,1,739,全13话,18.1万追番,190.5万次播放,1349452800,1349452800,1356255271,6.1分,739,CØDE:BREAKER 法外制裁者,科幻 热血,0
,,1,1406,全25话,18.3万追番,175.3万次播放,1159804800,1159804800,1300515600,9.5分,1406,奇幻贵公子,奇幻 推理,0
,,1,1535,全13话,17.4万追番,39万次播放,1096560000,1096560000,1286368740,9.7分,1535,魔法少女奈叶,热血 魔法,0
,,1,6008,全10话,17.5万追番,202.9万次播放,1490371200,1490371200,1513998000,8.7分,6008,梦王国与沉睡的100王子 短篇动画,声控 泡面,0
会员专享,0,1,21989385,全24话,17.6万追番,571.7万次播放,1554480000,1554480000,1569661200,9.8分,26770,MIX,漫画改 运动 社团 恋爱,0
,,1,5039,全12话,17.7万追番,320.7万次播放,1467734400,1467734400,1474470010,8.9分,5039,OZMAFIA!!,萌系 日常 泡面,0
,,1,4990,全12话,17.8万追番,265.6万次播放,1129219200,1129219200,1467774156,9.7分,4990,天堂之吻,恋爱,0
,,1,118812,全13话,18万追番,1843.6万次播放,1531152000,1531152000,1538536500,9.3分,25131,OVERLORD Ⅲ SP,小说改 架空 穿越,0
,,1,28221421,全12话,17.9万追番,74.7万次播放,1562342400,1562342400,1569005700,9.5分,28022,騷亂時節的少女們。（僅限台灣地區）,漫画改 日常 校园 恋爱,0
,,1,113152,全1话,17.7万追番,1066.8万次播放,1489161600,1489161600,1530591928,9.2分,24959,剧场版总集篇 OVERLORD 漆黑的英雄,奇幻 战斗 魔法,0
,,1,5636,全12话,18.4万追番,678.7万次播放,1477065600,1477065600,1486347499,9.4分,5636,RWBY 第四季,奇幻 战斗,0
,,1,417,全12话,18.5万追番,456万次播放,1357747200,1357747200,1364532833,9.3分,417,琴浦小姐,日常 催泪 校园 恋爱,0
,,1,2735,全12话,18.4万追番,576.1万次播放,1443974400,1443974400,1450713660,9.6分,2735,高校星歌剧,校园 音乐,0
会员专享,0,1,28222731,全13话,16.7万追番,209.4万次播放,1570896000,1570896000,1579350600,9.4分,28621,美妙射击部,漫画改 萌系 运动 社团,0
,,1,525,全13话,16.8万追番,78.1万次播放,1372867200,1372867200,1459132500,9.5分,525,新蔷薇少女,萌系 奇幻,0
,,1,5991,全12话,16.8万追番,172.3万次播放,1491494400,1491494400,1498156080,9.0分,5991,青春歌舞伎,校园 社团 励志,0
,,1,3552,全1话,16.7万追番,306.5万次播放,1322236800,1322236800,1460277211,9.4分,3552,幻想嘉年华 EX Season,奇幻 日常,0
,,1,113132,全13话,16.8万追番,75.9万次播放,1373126400,1373126400,1435116720,9.7分,507,有顶天家族,奇幻 日常 治愈,0
会员专享,0,1,2845,全1话,16.7万追番,161.2万次播放,1385136000,1385136000,1510027200,9.5分,2845,女神异闻录3 剧场版 #1 Spring of Birth,科幻 奇幻 战斗 校园,0
,,1,1164,全24话,16.6万追番,89.8万次播放,1254758400,1254758400,1280912251,9.7分,1164,小鸠,萌系 日常 少女 治愈,0
,,1,28221411,全12话,16.7万追番,113.3万次播放,1561996800,1561996800,1568730600,9.5分,28012,你遭難了嗎？（僅限港澳台地區）,漫画改 搞笑 萌系 日常,0
,,1,623,全13话,16.9万追番,328万次播放,1357315200,1357315200,1364693247,9.8分,623,南家三姐妹 我回来了,萌系 搞笑 日常 漫画改,0
,,1,2711,全24话,16.9万追番,398.7万次播放,1269532800,1269532800,1441680236,9.6分,2711,黑塔利亚 World Series 第3期,萌系 日常 泡面 声控,0
,,1,10192,全1话,17.1万追番,288.7万次播放,1348675200,1348675200,1512800580,9.6分,21683,中二病也要谈恋爱！Lite,小说改 恋爱 校园,0
,,1,1983,全12话,17.1万追番,72.8万次播放,1065628800,1065628800,1298101260,7.9分,1983,真月谭月姬,奇幻 校园 战斗,0
,,1,5584,全1话,16.9万追番,975.4万次播放,1475164800,1475164800,1476066062,9.4分,5584,OVERLORD OAD,热血 奇幻 魔法 架空,0
,,1,3126,全12话,17.1万追番,498.2万次播放,1452441600,1452441600,1459181462,8.8分,3126,魔法少女什么的已经够了啦。,萌系 日常 魔法,0
,,1,2569,全12话,17万追番,414.1万次播放,1420646400,1420646400,1427417562,9.5分,2569,幸腹涂鸦,萌系 日常 治愈 美食,0
,,1,3474,全26话,16.9万追番,751.4万次播放,1248624000,1248624000,1458620214,9.6分,3474,黑塔利亚 Axis Powers 第2期,萌系 日常 声控 泡面,0
,,1,1274,全26话,17万追番,291万次播放,1175356800,1175356800,1284474548,9.7分,1274,英雄时代,科幻 热血 机战 战斗,0
,,1,5873044,全12话,17.2万追番,299.8万次播放,1546963200,1546963200,1553618100,8.3分,26294,雨色可可side G,日常 泡面 漫画改 萌系,0
,,1,3248,全12话,17.3万追番,96.9万次播放,1271260800,1271260800,1451454882,9.7分,3248,江户盗贼团五叶,日常 历史,0
会员专享,0,0,28228277,更新至第8话,17.4万追番,231.7万次播放,1586188800,1586188800,1590486900,3.8分,32916,影之诗,游戏改 少儿,0
会员专享,0,1,102852,全12话,17.4万追番,212.7万次播放,1531497600,1531497600,1538156100,4.5分,24607,LORD of VERMILION 红莲之王,战斗 游戏改,0
会员专享,0,1,28222722,全12话,17.3万追番,251.1万次播放,1570377600,1570377600,1577113200,9.0分,28614,募恋英雄,游戏改 恋爱 乙女 职场,0
,,1,3668,全1话,17.4万追番,143.8万次播放,1383926400,1383926400,1473666360,9.7分,3668,颠倒的帕特玛,科幻 冒险,0
会员专享,0,1,5549,全26话,17.4万追番,725.8万次播放,1475510400,1475510400,1490709302,9.3分,5549,忍者少女千鸟,漫画改 搞笑 泡面,0
,,1,3220,全26话,17.3万追番,45.7万次播放,1207411200,1207411200,1450422240,9.2分,3220,隐之王,催泪 奇幻,0
,,1,102832,全13话,16.6万追番,296.9万次播放,1530547200,1530547200,1551887460,5.7分,24618,千枪士,乙女 游戏改,0
,,1,3465,全12话,16.6万追番,285.6万次播放,1459699200,1459699200,1466346601,9.5分,3465,Concrete Revolutio 超人幻想 第二季,热血 奇幻 战斗,0
会员专享,0,1,6268,全156话,16.6万追番,1293万次播放,1262275200,1262275200,1497336948,9.8分,6268,蜡笔小新 第五季（中文）,搞笑,0
,,1,1189,全25话,16.6万追番,267.6万次播放,1207152000,1207152000,1282151977,9.5分,1189,超时空要塞 Frontier,科幻 热血 机战 偶像,0
,,1,1609,全1话,16.1万追番,82.8万次播放,1177084800,1177084800,1423203018,9.3分,1609,灼眼的夏娜 剧场版,校园 战斗 热血 小说改,0
,,1,869,全11话,16.1万追番,175.3万次播放,1318435200,1318435200,1324630233,9.5分,869,UN-GO  因果论,奇幻 智斗 推理,0
,,1,5383,全6话,16.1万追番,546.7万次播放,909072000,909072000,1469526747,9.8分,5383,星际牛仔 SP,热血 战斗,0
,,1,5540,全12话,16.2万追番,218.3万次播放,1475424000,1475424000,1482157809,9.3分,5540,斯特拉的魔法,萌系 校园 社团,0
,,1,2820,全4话,16.2万追番,72.8万次播放,1383926400,1383926400,1444479997,9.7分,2820,阳光中的青时雨,治愈 恋爱 校园,0
,,1,4098,全1话,16.2万追番,151.6万次播放,1443715200,1443715200,1464317585,8.7分,4098,尸者的帝国,战斗,0
会员专享,0,1,28224138,全12话,16.1万追番,257.3万次播放,1578499200,1578499200,1578501600,8.8分,29359,猎龙飞船,漫画改 奇幻 架空 美食,0
,,1,2321,全43话,16.2万追番,218.6万次播放,813427200,813427200,1313239687,9.8分,2321,怪盗圣少女,萌系 少女 魔法,0
,,1,6007,全4话,16.2万追番,315.4万次播放,1490284800,1490284800,1500001200,9.4分,6007,机动战士高达 雷霆宙域战线 第二季,机战,0
,,1,1299,全39话,16.2万追番,179.7万次播放,1144425600,1144425600,1489912273,9.5分,1299,彩云国物语,奇幻 少女 声控 小说改,0
,,1,2996,全25话,16.2万追番,76.1万次播放,1191600000,1191600000,1536305366,8.5分,2996,君吻Pure Rouge,日常 恋爱 校园,0
,,1,1262,全13话,16.3万追番,116.7万次播放,1199462400,1199462400,1489817143,9.5分,1262,Stories of Last Letter,奇幻 治愈 少女,0
,,1,4060,全12话,16.3万追番,109.2万次播放,1412265600,1412265600,1502173090,9.5分,4060,笑对阴天,奇幻,0
,,1,3275,全26话,16.4万追番,197.3万次播放,907257600,907257600,1452309196,9.6分,3275,他和她的故事,恋爱 少女 日常,0
,,1,7552,全14话,16.3万追番,664.1万次播放,1507910400,1507910400,1516680240,9.6分,6509,RWBY 第五季,奇幻 战斗,0
会员专享,0,1,6264,全156话,16.4万追番,1404万次播放,1072886400,1072886400,1497153000,9.7分,6264,蜡笔小新 第三季（中文）,搞笑,0
,,1,2430940,全13话,16.5万追番,612万次播放,1540569600,1540569600,1548562140,9.7分,25955,RWBY 第六季,奇幻 战斗,0
,,1,3135,全12话,16.6万追番,162.5万次播放,1372867200,1372867200,1449655049,9.7分,3135,归宅部活动记录,校园,0
会员抢先,0,0,28224077,更新至第8话,16.6万追番,165.4万次播放,1578931200,1578931200,1590424200,9.4分,29307,A3!满开剧团,游戏改 偶像 音乐,0
,,1,10432,全2话,16.6万追番,182.8万次播放,1418745600,1418745600,1460537855,9.6分,3586,山田君与7人魔女 OAD,奇幻,0
,,1,1093,全12话,16.5万追番,36万次播放,1231344000,1231344000,1282734900,6.5分,1093,明日的与一,,0
,,1,1389,全26话,15.4万追番,127万次播放,1143993600,1143993600,1295641680,9.4分,1389,惊爆草莓,,0
,,1,4310082,全25话,15.4万追番,486.9万次播放,1475337600,1475337600,1542362439,4.4分,5535,机动战士高达 铁血的奥尔芬斯 第二季,机战,0
,,1,5297,全1话,15.4万追番,99.8万次播放,996249600,996249600,1469159520,9.8分,5297,千年女优,,0
,,1,526,全13话,15.5万追番,96.2万次播放,1325779200,1325779200,1333185780,9.6分,526,战姬绝唱SYMPHOGEAR,科幻 音乐 热血 原创,0
,,1,5520,全12话,15.5万追番,322.4万次播放,1475424000,1475424000,1482077700,9.2分,5520,SHOW BY ROCK!! 第二季,游戏改 搞笑 音乐 穿越,0
,,1,3502,全1话,15.5万追番,141.3万次播放,1420560000,1420560000,1459134472,9.4分,3502,魔女的使命 OVA,校园 魔法,0
,,1,5512,全12话,15.5万追番,345.8万次播放,1474560000,1474560000,1481893209,9.2分,5512,梦之祭,偶像 原创,0
限时免费,0,1,3764,全39话,15.5万追番,12.4万次播放,1080921600,1080921600,1590568440,9.5分,3764,今天开始做魔王 第一季,奇幻 神魔 架空 穿越,0
,,1,2597,全1话,15.5万追番,93.1万次播放,1068220800,1068220800,1435731897,9.8分,2597,东京教父,日常 治愈,0
会员专享,0,1,6266,全156话,15.6万追番,1014万次播放,1167580800,1167580800,1497253056,9.7分,6266,蜡笔小新 第四季（中文）,搞笑,0
,,1,3790,全1话,15.6万追番,173.3万次播放,1230134400,1230134400,1461054693,9.4分,3790,零之使魔～三美姬的轮舞～OVA,奇幻 战斗 日常 架空,0
,,1,57752,全1话,15.7万追番,196.9万次播放,1345219200,1345219200,1516291200,9.6分,4498,妖精的尾巴 剧场版 凤凰巫女,奇幻 战斗 冒险,0
